source	COPEB	ELK1	GATA3	IRF4	JUN	MAF	MYB	NFATC3	NFKB1	RELA	STAT3	USF2
C20orf141	1	1	1	1	1	1	1	1	1	1	1	1
C20orf94	1	1	1	1	1	1	1	1	1	1	1	1
DUSP15	0	0	0	0	0	0	0	0	0	0	1	0
C20orf144	1	1	1	1	1	1	1	1	1	1	1	1
CHMP4B	1	1	1	0	0	0	0	1	0	0	0	0
PIGU	0	0	0	0	0	0	0	1	0	0	0	0
C22orf39	0	0	1	0	1	0	0	0	0	0	0	0
C22orf25	1	1	1	1	1	1	1	1	1	1	1	1
ANKRD54	0	0	0	0	0	0	0	1	0	0	0	0
KLRAQ1	1	1	1	1	1	1	1	1	1	1	1	1
C2orf89	1	1	1	1	1	1	1	1	1	1	1	1
TMEM150A	0	0	0	0	0	0	0	1	0	0	0	0
NUP35	1	1	0	0	0	0	0	0	0	1	0	0
C2orf60	1	1	1	1	1	1	1	1	1	1	1	1
LYG1	1	1	1	1	1	1	1	1	1	1	1	1
MITD1	0	1	0	0	0	0	0	0	0	0	0	0
DIS3L2	0	0	0	0	1	0	1	0	0	0	0	1
TMEM18	1	0	0	0	0	0	1	0	0	0	0	0
RBM45	1	0	0	0	0	0	0	0	0	0	0	0
BBS5	0	0	1	0	0	0	0	0	0	0	0	1
FAM168B	0	1	0	0	0	0	0	1	0	0	0	0
C2orf76	0	0	0	1	1	0	0	1	0	0	0	1
ACVR1C	0	0	1	0	1	0	0	0	1	0	0	1
TTC32	1	1	1	1	1	1	1	1	1	1	1	1
UBR3	1	0	1	0	0	0	1	1	0	0	0	0
KCTD18	1	0	0	0	0	0	0	0	0	0	0	0
ZNF513	0	0	0	0	0	0	0	1	0	0	0	0
GALM	1	0	1	1	0	0	0	1	0	1	1	0
ZFAND2B	1	1	1	1	1	1	1	1	1	1	1	1
PQLC3	0	0	0	1	0	0	1	1	0	0	0	0
TMEM182	0	0	0	0	1	0	0	0	1	1	0	1
AHSA2	0	0	0	0	0	0	1	1	0	0	0	1
MTERFD2	1	0	1	1	1	0	0	0	0	0	0	0
LOC131055	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
CCDC58	0	0	1	0	1	0	0	0	0	0	0	0
DNAJC19	1	1	1	1	1	1	1	1	1	1	1	1
FAM131A	0	0	0	1	0	0	0	1	0	0	0	0
CD200R1	1	1	0	1	0	0	0	1	0	0	0	0
CHCHD4	0	0	0	1	0	0	0	0	0	0	0	0
CRYBG3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
DCBLD2	1	1	1	1	1	1	1	1	1	1	1	1
TPRA1	1	1	1	1	1	1	1	1	1	1	1	1
TMEM42	1	1	1	1	1	1	1	1	1	1	1	1
NUDT16	0	0	0	0	0	0	0	0	0	0	0	1
METTL6	0	0	1	0	0	0	0	0	0	0	0	0
C3orf31	1	1	1	1	1	1	1	1	1	1	1	1
IL17RE	0	0	0	0	0	0	0	1	0	0	0	0
GLYCTK	1	0	0	0	0	0	0	0	0	0	0	0
PPM1M	1	1	1	1	1	1	1	1	1	1	1	1
OCIAD2	0	1	0	0	0	0	0	0	0	0	1	0
SCLT1	1	1	1	1	1	1	1	1	1	1	1	1
C4orf33	0	0	0	0	0	0	0	0	0	1	0	0
C4orf32	1	0	0	0	0	0	0	0	0	0	0	1
GNPDA2	1	1	1	1	1	1	1	1	1	1	1	1
AASDH	0	0	0	0	0	0	0	1	0	0	0	1
PACRGL	1	0	1	0	0	0	0	0	0	0	0	0
NHEDC2	1	1	1	1	1	1	1	1	1	1	1	1
C5orf35	1	1	1	1	1	1	1	1	1	1	1	1
EMB	1	0	0	1	1	0	1	0	0	0	0	1
PPARGC1B	0	0	0	0	1	0	0	0	0	0	0	0
PRRC1	1	1	1	1	1	1	1	1	1	1	1	1
C5orf33	1	1	1	1	1	1	1	1	1	1	1	1
JMY	0	0	1	0	1	0	0	0	0	0	0	0
CCDC127	1	1	1	1	1	1	1	1	1	1	1	1
FAM173B	1	1	1	1	1	1	1	1	1	1	1	1
DNAJC21	1	1	1	1	1	1	1	1	1	1	1	1
GRPEL2	0	0	0	1	0	0	0	0	0	0	0	1
LSM11	1	1	0	0	0	0	0	0	0	0	1	0
C5orf37	1	1	1	1	1	1	1	1	1	1	1	1
WDR36	1	0	0	0	1	0	0	0	0	0	0	1
NUDCD2	1	1	1	1	1	1	1	1	1	1	1	1
UBLCP1	0	0	0	1	0	0	1	1	0	0	1	0
C5orf24	0	0	0	0	0	0	0	0	0	0	0	1
ADAT2	0	0	0	0	0	0	0	1	0	1	0	0
STXBP5	1	1	1	1	1	1	1	1	1	1	1	1
NCOA7	1	1	1	0	1	0	0	1	0	1	0	0
HINT3	1	1	1	1	1	1	1	1	1	1	1	1
C6orf57	1	1	1	1	1	1	1	1	1	1	1	1
CD109	1	0	1	1	0	0	1	1	0	0	1	0
PM20D2	1	1	1	1	1	1	1	1	1	1	1	1
HUS1B	1	1	1	1	1	1	1	1	1	1	1	1
ZNF786	0	0	0	0	1	0	0	0	0	0	0	0
KLF14	0	0	1	0	0	0	0	0	0	0	0	0
MTPN	0	0	0	0	0	0	0	0	0	0	0	1
C7orf11	1	1	1	1	1	1	1	1	1	1	1	1
SRCRB4D	0	0	0	0	0	0	0	1	0	0	0	1
C7orf31	0	1	0	0	0	0	0	0	0	0	0	0
ZNF572	1	1	0	0	0	0	0	0	0	0	0	0
VPS37A	1	1	1	1	1	1	1	1	1	1	1	1
C8orf38	1	1	1	1	1	1	1	1	1	1	1	1
TMEM68	1	1	1	1	1	1	1	1	1	1	1	1
TMEM71	0	0	0	0	1	0	0	0	0	0	0	0
ADHFE1	0	0	0	0	0	0	1	0	0	0	0	0
UBXN2B	1	0	1	0	0	0	0	0	0	1	0	0
AGPAT6	1	0	0	0	1	0	0	0	0	0	0	0
HGSNAT	0	0	1	0	0	0	0	1	0	0	0	1
NACC2	0	0	0	0	1	0	0	1	0	0	0	0
C9orf116	1	1	1	1	1	1	1	1	1	1	1	1
C9orf41	1	0	0	0	1	0	0	0	0	0	0	1
C9orf85	0	0	0	0	1	0	0	0	0	0	0	0
PTRH1	1	1	1	1	1	1	1	1	1	1	1	1
TAF1L	1	1	1	1	1	1	1	1	1	1	1	1
PTPDC1	1	0	0	0	0	0	0	0	0	0	0	0
C9orf23	1	1	1	1	1	1	1	1	1	1	1	1
CXorf39	1	1	1	1	1	1	1	1	1	1	1	1
FAM123B	1	1	1	1	1	1	1	1	1	1	1	1
APOOL	0	0	0	1	0	0	0	0	0	0	0	0
FUNDC1	1	1	1	1	1	1	1	1	1	1	1	1
UPRT	1	0	0	0	0	0	0	0	0	0	0	0
GAB3	1	1	0	0	0	0	1	1	1	1	0	1
GPR119	1	1	1	1	1	1	1	1	1	1	1	1
DOCK11	1	0	1	0	0	0	0	1	0	0	0	1
TCP10L	0	0	0	0	0	0	0	1	0	0	0	0
ASB6	0	0	0	0	0	0	0	1	0	0	0	0
ASB7	1	0	0	0	0	0	0	0	0	0	0	0
ASB8	1	1	1	1	1	1	1	1	1	1	1	1
MYL6B	1	1	1	1	1	1	1	1	1	1	1	1
SELM	1	0	0	0	0	0	0	0	0	0	0	1
NEK7	1	0	1	0	1	0	0	1	1	0	0	1
WFDC3	1	1	1	1	1	1	1	1	1	1	1	1
TRIM69	1	0	0	0	0	0	1	1	0	0	0	0
C20orf132	1	1	1	1	1	1	1	1	1	1	1	1
SAMD10	1	1	1	1	1	1	1	1	1	1	1	1
C20orf135	1	1	1	1	1	1	1	1	1	1	1	1
BRI3BP	1	0	0	0	0	0	0	0	0	0	0	0
DYNLL2	0	0	0	1	0	0	0	1	0	0	0	0
UBE2F	1	0	1	1	0	0	0	0	1	1	0	1
SMCR5	1	1	1	1	1	1	1	1	1	1	1	1
SMCR8	1	1	1	1	1	1	1	1	1	1	1	1
RPL10L	1	1	1	1	1	1	1	1	1	1	1	1
SRXN1	1	1	1	1	1	1	1	1	1	1	1	1
ROMO1	0	0	0	0	0	0	1	0	0	0	0	0
NEURL2	1	1	1	1	1	1	1	1	1	1	1	1
ZSWIM3	0	0	0	0	0	0	0	0	0	0	1	0
SFRS12	1	1	1	1	1	1	1	1	1	1	1	1
STK35	1	0	0	0	0	0	0	0	0	0	0	0
MIB2	0	0	0	0	0	0	1	1	0	0	0	0
SLC34A3	1	1	1	1	1	1	1	1	1	1	1	1
SAMD8	1	0	0	0	0	0	0	0	0	0	0	0
CFLP1	1	1	1	1	1	1	1	1	1	1	1	1
TRUB1	1	0	0	1	1	0	0	0	0	0	0	0
MPP7	1	0	1	1	1	0	1	1	1	0	0	0
VTI1A	1	0	1	0	0	0	0	1	1	0	0	0
HECTD2	1	1	1	1	1	1	1	1	1	1	1	1
FGFBP3	0	0	0	0	1	0	1	1	0	0	0	1
C10orf46	1	1	1	1	1	1	1	1	1	1	1	1
XRRA1	0	0	0	0	1	0	1	1	0	1	0	0
FAM76B	1	0	0	0	0	0	0	0	0	1	1	0
SESN3	1	1	1	0	1	0	0	0	0	0	0	1
KBTBD3	0	0	0	0	0	0	0	1	0	0	0	0
CWF19L2	0	1	0	0	0	0	0	0	0	0	0	1
LAYN	0	0	1	0	0	0	0	0	0	0	0	0
C11orf84	1	0	0	0	0	0	0	0	0	0	0	0
SPTY2D1	1	0	1	0	1	0	0	0	0	0	0	1
DNHD1	0	0	1	0	1	0	0	0	0	1	0	0
AMDHD1	1	1	1	1	1	1	1	1	1	1	1	1
BCDIN3D	0	0	0	0	0	0	0	1	0	0	0	0
ALG10B	1	0	0	0	0	0	0	0	0	1	0	0
ZNF664	1	0	0	0	0	0	0	1	0	0	0	0
LYRM5	1	0	0	0	0	0	0	0	0	0	0	0
TMEM120B	1	0	1	0	1	0	0	0	0	0	0	0
LOC144438	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
A2ML1	0	0	0	1	0	0	0	0	0	0	0	0
C12orf66	0	0	0	0	0	0	0	1	0	0	0	0
FBXL14	1	0	1	0	1	0	1	1	0	0	0	1
FAM109A	0	1	0	0	0	0	0	0	0	0	0	0
HNRNPA1L2	0	0	0	0	0	0	0	1	0	0	0	0
B3GALTL	1	1	1	1	1	1	1	1	1	1	1	1
C14orf72	1	1	1	1	1	1	1	1	1	1	1	1
PRIMA1	1	1	1	1	1	1	1	1	1	1	1	1
SLC38A6	1	1	1	1	1	1	1	1	1	1	1	1
PTGR2	1	0	0	1	0	0	0	0	0	1	0	0
C14orf145	1	1	1	1	1	1	1	1	1	1	1	1
MDP1	0	0	0	0	0	0	0	1	0	0	0	0
TTC7B	1	0	0	0	1	0	0	1	0	1	0	0
LOC145694	1	1	1	1	1	1	1	1	1	1	1	1
C2CD4A	1	1	1	1	1	1	1	1	1	1	1	1
LYSMD4	0	0	1	0	0	0	0	0	0	0	0	0
GCOM1	1	1	1	1	1	1	1	1	1	1	1	1
LOC145783	1	0	0	0	0	0	0	0	0	0	0	0
C15orf61	1	1	1	1	1	1	1	1	1	1	1	1
HAPLN3	0	0	0	0	1	0	0	1	0	0	0	0
ZSCAN29	1	1	1	1	1	1	1	1	1	1	1	1
TTBK2	1	0	0	1	0	0	1	0	0	0	0	0
CDAN1	0	1	0	0	0	0	0	0	0	0	0	0
ZFP90	1	0	0	0	0	0	0	1	0	1	0	0
CMTM4	0	0	0	0	0	0	0	1	0	0	0	0
RNF151	1	1	1	1	1	1	1	1	1	1	1	1
C16orf11	1	1	1	1	1	1	1	1	1	1	1	1
FBXL16	1	1	1	1	1	1	1	1	1	1	1	1
ZNF597	1	1	1	1	1	1	1	1	1	1	1	1
CCDC64B	1	1	1	1	1	1	1	1	1	1	1	1
ZNF688	1	1	1	1	1	1	1	1	1	1	1	1
PRSS36	0	0	0	0	0	0	0	1	0	0	0	0
TOM1L2	1	1	0	0	0	0	1	1	1	0	0	1
C17orf56	1	1	1	1	1	1	1	1	1	1	1	1
B3GNTL1	0	0	0	1	1	0	1	0	0	0	0	1
LOC146880	1	0	0	0	0	0	0	1	1	0	0	0
RUNDC1	1	1	1	1	1	1	1	1	1	1	1	1
EME1	1	1	1	1	1	1	1	1	1	1	1	1
TMEM199	0	0	0	0	0	0	0	1	0	0	0	0
PROCA1	1	1	1	1	1	1	1	1	1	1	1	1
DHRS13	0	0	0	0	0	0	0	1	0	0	0	0
KCTD11	1	1	1	1	1	1	1	1	1	1	1	1
NOTUM	1	1	1	1	1	1	1	1	1	1	1	1
TMC8	0	0	0	0	0	0	0	1	0	0	1	0
TRIM16L	1	1	1	1	1	1	1	1	1	1	1	1
LRRC37B2	1	1	1	1	1	1	1	1	1	1	1	1
WIPF2	1	0	0	0	0	0	0	0	0	0	0	0
TMEM99	0	0	1	0	0	0	1	0	0	0	0	0
C18orf25	1	0	1	0	1	0	0	1	0	0	0	1
C18orf23	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
MCART2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
C18orf18	1	1	1	1	1	1	1	1	1	1	1	1
VSIG10L	0	0	0	0	0	0	0	1	0	0	0	0
NCRNA00085	1	1	1	1	1	1	1	1	1	1	1	1
ZNF480	0	0	0	1	0	0	0	1	0	0	0	0
ZNF578	0	0	0	0	0	0	0	0	1	0	1	0
ZNF418	1	1	1	1	1	1	1	1	1	1	1	1
ZNF548	1	1	0	1	0	0	0	1	0	0	0	0
FLJ40125	1	1	1	1	1	1	1	1	1	1	1	1
LOC147804	1	1	1	1	1	1	1	1	1	1	1	1
ZNF524	0	1	0	0	0	0	0	0	0	0	0	0
ZNF784	0	0	0	0	0	0	0	1	0	0	0	0
DACT3	0	0	1	0	0	1	0	0	0	0	0	0
ZNF565	1	1	1	1	1	1	1	1	1	1	1	1
ZNF542	1	1	1	1	1	1	1	1	1	1	1	1
FAM98C	1	1	1	1	1	1	1	1	1	1	1	1
TTC9B	1	1	1	1	1	1	1	1	1	1	1	1
TICAM1	1	0	0	0	0	0	0	1	0	0	0	0
C19orf23	1	1	1	1	1	1	1	1	1	1	1	1
CILP2	0	0	0	0	1	0	0	1	0	0	0	0
C19orf55	1	1	1	1	1	1	1	1	1	1	1	1
ZNF558	1	1	1	1	1	1	1	1	1	1	1	1
CDC42EP5	0	0	0	0	1	0	0	0	0	0	0	0
ZNF738	1	1	1	1	1	1	1	1	1	1	1	1
ZNF714	1	1	1	1	1	1	1	1	1	1	1	1
ZNF681	1	1	1	1	1	1	1	1	1	1	1	1
C19orf25	1	1	1	1	1	1	1	1	1	1	1	1
ZNF555	1	0	0	0	0	0	0	0	1	1	1	0
ZNF570	1	1	1	1	1	1	1	1	1	1	1	1
CREB3L4	1	1	1	1	1	1	1	1	1	1	1	1
C1orf58	1	1	1	1	1	1	1	1	1	1	1	1
LOC148413	1	1	1	1	1	1	1	1	1	1	1	1
C1orf52	0	0	0	0	0	0	0	1	0	0	0	0
PHF13	1	1	1	1	1	1	1	1	1	1	1	1
C1orf51	0	0	0	0	0	0	1	0	0	0	0	0
LOC148709	1	1	1	1	1	1	1	1	1	1	1	1
B3GALNT2	1	1	0	1	1	0	0	0	0	0	0	0
SLC30A7	1	0	1	0	1	0	0	0	0	1	0	1
C1orf213	1	1	1	1	1	1	1	1	1	1	1	1
MOBKL2C	1	1	1	1	1	1	1	1	1	1	1	1
RC3H1	0	0	0	0	0	0	0	1	1	0	0	0
ZNF362	0	0	0	0	0	0	0	0	0	0	0	1
MANEAL	1	1	1	1	1	1	1	1	1	1	1	1
SHISA4	0	1	0	0	0	0	0	0	0	0	0	0
EXOC8	0	0	0	0	0	0	0	1	0	0	0	0
FLJ30430	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
PDIK1L	1	0	0	0	1	0	0	0	0	0	0	0
CCDC24	0	0	0	0	0	0	0	0	1	0	0	0
CCDC17	1	1	1	1	1	1	1	1	1	1	1	1
C20orf196	1	1	1	1	0	0	1	0	0	0	0	1
COMMD7	1	0	1	0	1	0	0	1	1	0	0	0
LSM14B	0	0	0	0	0	0	0	1	0	0	0	0
SIK1	1	0	0	0	0	0	0	1	0	0	0	0
NHEDC1	1	1	1	1	1	1	1	1	1	1	1	1
YDJC	0	0	0	0	0	0	0	1	0	0	0	0
C22orf15	1	1	1	1	1	1	1	1	1	1	1	1
HSCB	1	1	1	1	1	1	1	1	1	1	1	1
CCDC117	0	0	0	0	0	0	0	0	0	0	0	1
DUSP18	0	0	0	0	0	0	0	1	0	0	0	0
C22orf27	1	1	1	1	1	1	1	1	1	1	1	1
CHADL	0	0	0	0	0	0	0	1	0	0	1	0
MEI1	1	0	0	0	1	0	1	1	0	0	0	0
FAM109B	1	1	1	1	1	1	1	1	1	1	1	1
FLJ30901	1	1	1	1	1	1	1	1	1	1	1	1
C22orf40	1	1	1	1	1	1	1	1	1	1	1	1
TTL	1	1	1	1	1	1	1	1	1	1	1	1
CBWD2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
C2orf15	1	1	1	1	1	1	1	1	1	1	1	1
OTOS	1	0	0	0	0	0	0	0	0	0	0	0
MYEOV2	1	1	1	1	1	1	1	1	1	1	1	1
COMMD1	0	0	0	0	0	0	1	0	0	0	0	1
ANKAR	0	0	0	1	1	0	0	0	0	0	0	0
FBXO41	1	1	1	1	1	1	1	1	1	1	1	1
LOC150759	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
GPAT2	1	1	1	1	1	1	1	1	1	1	1	1
FAM117B	1	0	1	0	1	0	1	0	0	0	0	1
PUS10	1	1	0	1	1	0	1	0	0	0	0	0
LOC151009	1	1	1	1	1	1	1	1	1	1	1	1
SEPT10	1	0	0	0	0	0	0	0	0	0	0	0
C2orf67	1	1	1	1	1	1	1	1	1	1	1	1
LOC151146	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
LOC151174	0	0	0	0	0	0	0	1	0	0	0	0
ARL6IP6	1	0	0	0	0	0	0	0	0	0	0	0
FAM119A	1	1	1	1	1	1	1	1	1	1	1	1
CCNYL1	1	1	1	1	1	1	1	1	1	1	1	1
FAM82A1	1	1	1	1	1	1	1	1	1	1	1	1
MSL3L2	1	1	1	1	1	1	1	1	1	1	1	1
ASPRV1	0	0	0	0	0	0	0	0	0	0	0	1
WDSUB1	0	0	0	0	0	0	0	0	0	0	0	1
hCG_1811732	1	1	1	1	1	1	1	1	1	1	1	1
GPR155	1	1	1	0	1	0	0	0	0	0	0	1
TTC14	1	0	0	0	0	0	0	0	0	0	0	0
DTX3L	1	1	1	1	1	1	1	1	1	1	1	1
BTLA	0	1	1	1	1	0	1	0	0	0	0	1
CCDC12	1	0	0	0	1	0	0	1	0	0	1	1
C3orf59	1	1	1	1	1	1	1	1	1	1	1	1
PPP4R2	1	0	0	0	0	0	0	1	0	0	0	0
C3orf21	1	1	1	1	1	1	1	1	1	1	1	1
RNF38	1	0	1	0	1	0	0	1	0	0	0	0
GLIPR2	1	0	0	1	0	0	1	1	0	0	0	1
LOC152024	1	1	1	1	1	1	1	1	1	1	1	1
CMC1	0	0	0	1	0	0	0	0	1	0	0	1
CCDC50	1	1	1	1	1	1	1	1	1	1	1	1
CCDC52	1	1	1	1	1	1	1	1	1	1	1	1
CMTM8	1	1	0	0	1	0	0	0	0	0	0	1
LOC152217	0	0	0	0	0	0	0	1	0	0	0	0
CIDECP	0	0	0	0	0	1	0	0	0	0	0	0
PAQR3	0	0	1	0	0	0	0	0	0	0	0	0
SCFD2	1	0	1	0	1	0	0	0	0	0	0	0
JAKMIP1	0	0	0	0	1	0	1	1	0	0	0	0
THAP6	1	0	0	0	0	0	0	0	0	0	0	0
PPM1K	0	0	0	1	1	0	0	0	0	0	0	0
C4orf23	1	1	1	1	1	1	1	1	1	1	1	1
SLC38A9	1	0	0	0	1	0	0	0	1	0	0	0
C5orf41	1	1	1	1	1	1	1	1	1	1	1	1
CEP120	1	0	0	0	1	0	0	0	0	0	0	1
TMEM167A	0	0	1	0	0	0	0	0	0	0	0	0
TMEM161B	0	0	0	0	0	0	1	0	0	0	0	0
SRFBP1	0	1	0	0	0	0	0	0	0	0	0	0
ZMAT2	1	0	0	0	0	0	0	0	0	0	0	0
LOC153546	1	1	1	1	1	1	1	1	1	1	1	1
MARVELD2	1	0	0	0	0	0	0	0	0	0	0	0
CCDC112	1	0	0	0	0	0	0	0	0	0	0	0
PRELID2	0	0	0	1	0	0	1	1	1	0	0	1
RNF145	1	0	1	1	1	0	1	0	0	0	0	0
SNRNP48	0	0	0	0	0	0	1	0	0	0	0	0
SAMD3	1	0	1	1	1	0	1	0	0	0	0	1
MBOAT1	1	1	1	0	1	1	1	1	0	0	0	0
C6orf129	1	1	1	1	1	1	1	1	1	1	1	1
C7orf60	0	0	1	0	0	0	0	0	0	0	0	0
LOC154761	1	1	1	1	1	1	1	1	1	1	1	1
C7orf55	1	1	1	1	1	1	1	1	1	1	1	1
VKORC1L1	1	1	1	1	1	1	1	1	1	1	1	1
AMOTL1	1	0	0	0	0	0	0	0	0	0	0	0
KCTD7	1	1	0	0	0	0	0	0	0	0	0	0
GIMAP8	0	0	0	0	1	0	0	0	1	1	0	1
ZNF425	0	0	0	1	0	0	0	0	0	0	0	0
ZNF783	0	0	0	0	0	0	0	1	0	0	0	0
ZNF746	1	0	0	0	0	0	0	0	0	1	0	0
ATP6V0E2	0	0	0	1	0	0	0	0	0	0	0	0
NSUN5B	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
MGC27345	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
PRAGMIN	1	1	1	1	1	1	1	1	1	1	1	1
TMEM65	1	0	0	0	1	0	0	0	0	0	0	0
RDH10	1	0	0	0	1	0	0	1	0	0	0	1
LOC157562	1	1	1	1	1	1	1	1	1	1	1	1
ANKRD46	1	0	0	0	1	0	0	1	0	0	0	0
VPS13B	1	0	1	1	1	0	1	1	0	1	0	1
ERICH1	1	0	1	1	0	0	1	0	0	0	0	0
LOC157740	1	1	1	1	1	1	1	1	1	1	1	1
FAM91A1	1	0	0	0	0	0	0	0	0	0	0	0
CAMSAP1	0	0	0	1	1	0	0	0	0	0	0	0
C9orf163	1	1	1	1	1	1	1	1	1	1	1	1
MAMDC4	1	1	1	1	1	1	1	1	1	1	1	1
TTC39B	1	0	0	1	1	0	1	0	1	0	0	1
C9orf122	1	1	1	1	1	1	1	1	1	1	1	1
RG9MTD3	1	1	1	1	1	1	1	1	1	1	1	1
FAM120AOS	0	0	0	0	1	0	0	1	0	0	0	0
KIAA2026	0	0	0	0	1	0	0	1	1	0	0	0
LOC158381	1	1	1	1	1	1	1	1	1	1	1	1
KIAA1958	1	0	0	0	0	0	1	0	0	1	0	0
TSTD2	0	0	0	1	0	0	0	1	0	0	0	0
FAAH2	1	0	0	0	0	0	1	0	0	0	0	0
MOSPD2	1	1	1	1	1	1	1	1	1	1	1	1
RIBC1	0	0	0	0	0	1	0	0	0	0	0	0
CXorf42	1	1	1	1	1	1	1	1	1	1	1	1
CXorf65	1	1	1	1	1	1	1	1	1	1	1	1
USP51	1	0	0	0	0	0	0	0	0	0	0	0
TCEAL6	1	1	1	1	1	1	1	1	1	1	1	1
LOC158960	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
CXorf38	1	1	1	1	1	1	1	1	1	1	1	1
FAM122B	1	1	1	1	1	1	1	1	1	1	1	1
FAM122C	0	0	1	0	0	0	1	0	0	0	0	0
USP54	1	0	1	1	1	0	0	1	0	0	0	0
NKX2-3	0	1	0	0	0	0	0	1	0	0	1	0
SLC5A12	1	1	1	1	1	1	1	1	1	1	1	1
C11orf42	1	1	1	1	1	1	1	1	1	1	1	1
TMTC3	1	0	0	0	0	0	0	1	0	0	0	0
GRASP	0	0	0	0	0	0	0	1	0	0	0	0
PPTC7	1	0	0	1	0	0	1	0	0	0	0	0
SP3P	1	1	1	1	1	1	1	1	1	1	1	1
DGKH	1	1	0	0	0	0	0	1	0	0	0	0
GPR180	1	0	0	0	0	0	0	0	1	0	0	0
TMEM30B	0	0	0	0	1	0	0	1	0	0	0	1
C14orf21	1	1	1	1	1	1	1	1	1	1	1	1
STRC	1	1	1	1	1	1	1	1	1	1	1	1
CSNK1A1P	1	1	1	1	1	1	1	1	1	1	1	1
OTUD7A	1	1	0	1	0	0	0	1	0	0	0	1
PGBD4	1	1	1	1	1	1	1	1	1	1	1	1
ADAL	1	1	1	1	1	1	1	1	1	1	1	1
ZFPM1	0	0	0	0	0	0	0	1	0	0	1	0
ZFP1	1	1	1	1	1	1	1	1	1	1	1	1
SLFN5	1	1	1	1	1	0	1	0	0	0	1	1
NAGS	0	0	0	0	0	0	0	1	0	0	0	1
FAM134C	1	1	1	1	1	1	1	1	1	1	1	1
SLC16A11	1	1	1	1	1	1	1	1	1	1	1	1
LOC162632	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ZNF600	1	1	1	1	1	1	1	1	1	1	1	1
ZNF320	1	0	0	0	0	0	0	1	0	0	0	0
ZNF550	1	1	1	1	1	1	1	1	1	1	1	1
ZNF296	1	1	1	1	1	1	1	1	1	1	1	1
DEDD2	0	0	1	0	0	0	0	1	0	1	0	0
ZNF579	0	0	0	0	0	0	0	0	0	0	0	1
ZNF791	0	0	0	0	0	0	0	1	0	0	0	0
ZNF564	1	1	0	0	0	0	0	0	0	0	0	0
ZNF709	1	1	1	1	1	1	1	1	1	1	1	1
ZNF567	0	0	0	0	1	0	0	0	0	0	0	0
ZNF383	1	1	1	1	1	1	1	1	1	1	1	1
EID2	0	0	1	0	1	0	1	0	0	0	0	1
ZNF780B	0	0	0	1	0	0	0	0	0	0	0	0
PRR22	1	1	1	1	1	1	1	1	1	1	1	1
C19orf46	1	1	1	1	1	1	1	1	1	1	1	1
GBP6	0	0	0	0	1	0	1	0	0	0	0	1
DENND1B	1	1	1	1	1	0	1	0	0	0	0	1
TOR1AIP2	0	0	0	1	1	0	0	0	0	0	0	0
IL28RA	1	1	1	1	1	1	1	1	1	1	1	1
CITED4	0	0	0	0	0	0	0	1	0	0	0	0
C1orf55	1	1	1	1	1	1	1	1	1	1	1	1
CNST	0	0	0	0	0	0	0	0	1	0	0	0
FAM43B	0	0	0	0	0	0	0	0	0	0	1	0
PPIAL4A	0	0	0	0	0	0	0	1	1	1	0	0
TMPRSS6	0	0	0	0	1	0	0	0	1	0	0	0
CCDC138	0	0	0	1	0	0	0	0	0	0	0	0
OXER1	1	1	1	1	1	1	1	1	1	1	1	1
FAM179A	0	0	0	0	0	0	0	1	0	0	0	0
UBXN2A	1	0	0	0	1	0	1	0	0	0	0	0
GPR156	1	0	0	1	0	0	0	0	0	0	0	0
RNF168	1	0	0	1	0	0	0	0	0	0	0	0
CHST13	1	1	1	1	1	1	1	1	1	1	1	1
SPATA5	0	0	1	0	0	0	0	1	0	0	0	0
BBS12	0	0	0	1	0	0	0	1	0	0	0	0
GPR125	1	1	0	0	1	0	0	0	0	0	0	0
MMAA	0	0	1	0	0	0	0	0	0	0	0	0
TIGD2	0	0	1	0	0	0	0	0	0	0	0	0
PAPD4	1	0	0	1	0	0	0	0	0	0	0	1
DCP2	0	0	1	1	0	0	0	0	1	0	0	1
ZNF92	1	0	0	0	0	0	0	0	0	0	0	0
THAP5	0	0	0	0	0	1	0	1	0	0	0	0
FLJ36031	1	1	1	1	1	1	1	1	1	1	1	1
GIMAP7	0	1	0	0	1	0	0	1	1	1	0	0
